film,filmLabel,book,bookLabel
http://www.wikidata.org/entity/Q110429067,The Hound of the Baskervilles: Sherlock the Movie,http://www.wikidata.org/entity/Q45192,The Hound of the Baskervilles
http://www.wikidata.org/entity/Q123583360,Onegin,http://www.wikidata.org/entity/Q50948,Eugene Onegin
http://www.wikidata.org/entity/Q127367,The Lord of the Rings: The Fellowship of the Ring,http://www.wikidata.org/entity/Q208002,The Fellowship of the Ring
http://www.wikidata.org/entity/Q208424,Nineteen Eighty-Four,http://www.wikidata.org/entity/Q208460,Nineteen Eighty-Four
http://www.wikidata.org/entity/Q272599,All Quiet on the Western Front,http://www.wikidata.org/entity/Q207332,All Quiet on the Western Front
http://www.wikidata.org/entity/Q323827,Doctor Zhivago,http://www.wikidata.org/entity/Q206870,Doctor Zhivago
http://www.wikidata.org/entity/Q664787,1984,http://www.wikidata.org/entity/Q208460,Nineteen Eighty-Four
http://www.wikidata.org/entity/Q673821,The Merchant of Venice,http://www.wikidata.org/entity/Q206400,The Merchant of Venice
http://www.wikidata.org/entity/Q4095614,The Good Soldier Schweik,http://www.wikidata.org/entity/Q208622,The Good Soldier Švejk
http://www.wikidata.org/entity/Q4150118,Wuthering Heights,http://www.wikidata.org/entity/Q202975,Wuthering Heights
http://www.wikidata.org/entity/Q4329196,The Promise,http://www.wikidata.org/entity/Q202975,Wuthering Heights
http://www.wikidata.org/entity/Q5276609,Dil Diya Dard Liya,http://www.wikidata.org/entity/Q202975,Wuthering Heights
http://www.wikidata.org/entity/Q6051141,The Merchant of Venice,http://www.wikidata.org/entity/Q206400,The Merchant of Venice
http://www.wikidata.org/entity/Q6051788,Q6051788,http://www.wikidata.org/entity/Q202975,Wuthering Heights
http://www.wikidata.org/entity/Q7751039,The Merchant of Venice,http://www.wikidata.org/entity/Q206400,The Merchant of Venice
http://www.wikidata.org/entity/Q17046334,Wuthering Heights,http://www.wikidata.org/entity/Q202975,Wuthering Heights
http://www.wikidata.org/entity/Q19891343,Dil Farosh,http://www.wikidata.org/entity/Q206400,The Merchant of Venice
http://www.wikidata.org/entity/Q25136649,Wuthering Heights,http://www.wikidata.org/entity/Q202975,Wuthering Heights
http://www.wikidata.org/entity/Q55637959,Wuthering Heights,http://www.wikidata.org/entity/Q202975,Wuthering Heights
http://www.wikidata.org/entity/Q60839324,The Merchant of Venice,http://www.wikidata.org/entity/Q206400,The Merchant of Venice
http://www.wikidata.org/entity/Q60839326,The Merchant of Venice,http://www.wikidata.org/entity/Q206400,The Merchant of Venice
http://www.wikidata.org/entity/Q60839334,The Merchant of Venice,http://www.wikidata.org/entity/Q206400,The Merchant of Venice
http://www.wikidata.org/entity/Q60839443,The Merchant of Venice,http://www.wikidata.org/entity/Q206400,The Merchant of Venice
http://www.wikidata.org/entity/Q60854356,Q60854356,http://www.wikidata.org/entity/Q206400,The Merchant of Venice
http://www.wikidata.org/entity/Q77893133,Hihintayin Kita sa Langit,http://www.wikidata.org/entity/Q202975,Wuthering Heights
http://www.wikidata.org/entity/Q108837349,All Quiet on the Western Front,http://www.wikidata.org/entity/Q207332,All Quiet on the Western Front
http://www.wikidata.org/entity/Q123574470,1984,http://www.wikidata.org/entity/Q208460,Nineteen Eighty-Four
http://www.wikidata.org/entity/Q130393881,Wuthering Heights,http://www.wikidata.org/entity/Q202975,Wuthering Heights
http://www.wikidata.org/entity/Q182692,Apocalypse Now,http://www.wikidata.org/entity/Q129778,Heart of Darkness
http://www.wikidata.org/entity/Q193695,The Wizard of Oz,http://www.wikidata.org/entity/Q130295,The Wonderful Wizard of Oz
http://www.wikidata.org/entity/Q428158,The Wiz,http://www.wikidata.org/entity/Q130295,The Wonderful Wizard of Oz
http://www.wikidata.org/entity/Q1171209,Sampo,http://www.wikidata.org/entity/Q130924,Kalevala
http://www.wikidata.org/entity/Q3220645,The Sound and the Fury,http://www.wikidata.org/entity/Q135515,The Sound and the Fury
http://www.wikidata.org/entity/Q3227320,The Wizard of Oz,http://www.wikidata.org/entity/Q130295,The Wonderful Wizard of Oz
http://www.wikidata.org/entity/Q3620669,Apocalypse Now Redux,http://www.wikidata.org/entity/Q129778,Heart of Darkness
http://www.wikidata.org/entity/Q5434130,Fantasia 3,http://www.wikidata.org/entity/Q130295,The Wonderful Wizard of Oz
http://www.wikidata.org/entity/Q7775678,The Wonderful Wizard of Ha's,http://www.wikidata.org/entity/Q130295,The Wonderful Wizard of Oz
http://www.wikidata.org/entity/Q11869210,Kalevala: The New Era,http://www.wikidata.org/entity/Q130924,Kalevala
http://www.wikidata.org/entity/Q17028740,The Sound and the Fury,http://www.wikidata.org/entity/Q135515,The Sound and the Fury
http://www.wikidata.org/entity/Q24797403,Wicked,http://www.wikidata.org/entity/Q130295,The Wonderful Wizard of Oz
http://www.wikidata.org/entity/Q83372612,Ma nouvelle Héloïse,http://www.wikidata.org/entity/Q129289,"Julie, or the New Heloise"
http://www.wikidata.org/entity/Q114817050,Wicked: For Good,http://www.wikidata.org/entity/Q130295,The Wonderful Wizard of Oz
http://www.wikidata.org/entity/Q130479016,Kalevala: The Story of Kullervo,http://www.wikidata.org/entity/Q130924,Kalevala
http://www.wikidata.org/entity/Q137836691,Gale: Yellow Brick Road,http://www.wikidata.org/entity/Q130295,The Wonderful Wizard of Oz
http://www.wikidata.org/entity/Q80379,The Hobbit: An Unexpected Journey,http://www.wikidata.org/entity/Q74287,The Hobbit
http://www.wikidata.org/entity/Q102235,Harry Potter and the Order of the Phoenix,http://www.wikidata.org/entity/Q80817,Harry Potter and the Order of the Phoenix
http://www.wikidata.org/entity/Q160560,The Da Vinci Code,http://www.wikidata.org/entity/Q81689,The Da Vinci Code
http://www.wikidata.org/entity/Q208592,Sleepy Hollow,http://www.wikidata.org/entity/Q72309,The Legend of Sleepy Hollow
http://www.wikidata.org/entity/Q327546,Dorian Gray,http://www.wikidata.org/entity/Q82464,The Picture of Dorian Gray
http://www.wikidata.org/entity/Q426352,Samson and Delilah,http://www.wikidata.org/entity/Q81240,Judges
http://www.wikidata.org/entity/Q673349,And Quiet Flows the Don,http://www.wikidata.org/entity/Q75840,And Quiet Flows the Don
http://www.wikidata.org/entity/Q719915,The Hobbit: The Desolation of Smaug,http://www.wikidata.org/entity/Q74287,The Hobbit
http://www.wikidata.org/entity/Q919649,The Hobbit: The Battle of the Five Armies,http://www.wikidata.org/entity/Q74287,The Hobbit
http://www.wikidata.org/entity/Q921510,Dorian Gray,http://www.wikidata.org/entity/Q82464,The Picture of Dorian Gray
http://www.wikidata.org/entity/Q930312,Black Rain,http://www.wikidata.org/entity/Q81810,Black Rain
http://www.wikidata.org/entity/Q1167299,The Picture of Dorian Gray,http://www.wikidata.org/entity/Q82464,The Picture of Dorian Gray
http://www.wikidata.org/entity/Q1170086,Phantom of the Paradise,http://www.wikidata.org/entity/Q82464,The Picture of Dorian Gray
http://www.wikidata.org/entity/Q1621941,Sons and Lovers,http://www.wikidata.org/entity/Q80771,Sons and Lovers
http://www.wikidata.org/entity/Q1755847,The Story of Ruth,http://www.wikidata.org/entity/Q80038,Book of Ruth
http://www.wikidata.org/entity/Q3987481,The Headless Horseman,http://www.wikidata.org/entity/Q72309,The Legend of Sleepy Hollow
http://www.wikidata.org/entity/Q4163298,Days of Eclipse,http://www.wikidata.org/entity/Q82428,Definitely Maybe
http://www.wikidata.org/entity/Q4166620,Pact with the Devil,http://www.wikidata.org/entity/Q82464,The Picture of Dorian Gray
http://www.wikidata.org/entity/Q4458496,And Quiet Flows the Don,http://www.wikidata.org/entity/Q75840,And Quiet Flows the Don
http://www.wikidata.org/entity/Q6121719,Jael and Sisera,http://www.wikidata.org/entity/Q81240,Judges
http://www.wikidata.org/entity/Q7757057,The Picture of Dorian Gray,http://www.wikidata.org/entity/Q82464,The Picture of Dorian Gray
http://www.wikidata.org/entity/Q7757058,The Picture of Dorian Gray,http://www.wikidata.org/entity/Q82464,The Picture of Dorian Gray
http://www.wikidata.org/entity/Q7757059,The Picture of Dorian Gray,http://www.wikidata.org/entity/Q82464,The Picture of Dorian Gray
http://www.wikidata.org/entity/Q18207486,Sailor Suit and Machine Gun,http://www.wikidata.org/entity/Q74300,Sailor Suit and Machine Gun
http://www.wikidata.org/entity/Q177922,To Kill a Mockingbird,http://www.wikidata.org/entity/Q212340,To Kill a Mockingbird
http://www.wikidata.org/entity/Q202028,War of the Worlds,http://www.wikidata.org/entity/Q213019,The War of the Worlds
http://www.wikidata.org/entity/Q217010,The Twilight Saga: Eclipse,http://www.wikidata.org/entity/Q212473,Eclipse
http://www.wikidata.org/entity/Q319115,The Adventures of Huckleberry Finn,http://www.wikidata.org/entity/Q215410,Adventures of Huckleberry Finn
http://www.wikidata.org/entity/Q445795,And Then There Were None,http://www.wikidata.org/entity/Q214132,And Then There Were None
http://www.wikidata.org/entity/Q552734,Hard to Be a God,http://www.wikidata.org/entity/Q211927,Hard to Be a God
http://www.wikidata.org/entity/Q693798,The Threepenny Opera,http://www.wikidata.org/entity/Q212495,The Threepenny Opera
http://www.wikidata.org/entity/Q797678,Sabotage,http://www.wikidata.org/entity/Q214132,And Then There Were None
http://www.wikidata.org/entity/Q892735,The Great Gatsby,http://www.wikidata.org/entity/Q214371,The Great Gatsby
http://www.wikidata.org/entity/Q965149,Huckleberry Finn,http://www.wikidata.org/entity/Q215410,Adventures of Huckleberry Finn
http://www.wikidata.org/entity/Q1113303,The War of the Worlds,http://www.wikidata.org/entity/Q213019,The War of the Worlds
http://www.wikidata.org/entity/Q1194546,The Idiot,http://www.wikidata.org/entity/Q210784,The Idiot
http://www.wikidata.org/entity/Q1198160,The Magic Mountain,http://www.wikidata.org/entity/Q212898,The Magic Mountain
http://www.wikidata.org/entity/Q1198799,The Great Gatsby,http://www.wikidata.org/entity/Q214371,The Great Gatsby
http://www.wikidata.org/entity/Q1210882,The Adventures of Huck Finn,http://www.wikidata.org/entity/Q215410,Adventures of Huckleberry Finn
http://www.wikidata.org/entity/Q1498448,Q1498448,http://www.wikidata.org/entity/Q214132,And Then There Were None
http://www.wikidata.org/entity/Q1554489,Gumnaam,http://www.wikidata.org/entity/Q214132,And Then There Were None
http://www.wikidata.org/entity/Q1562580,H. G. Wells' The War of the Worlds,http://www.wikidata.org/entity/Q213019,The War of the Worlds
http://www.wikidata.org/entity/Q1577564,War of the Worlds 2: The Next Wave,http://www.wikidata.org/entity/Q213019,The War of the Worlds
http://www.wikidata.org/entity/Q1775194,Desyat Negrityat,http://www.wikidata.org/entity/Q214132,And Then There Were None
http://www.wikidata.org/entity/Q1788591,H. G. Wells' War of the Worlds,http://www.wikidata.org/entity/Q213019,The War of the Worlds
http://www.wikidata.org/entity/Q1970911,The Great Gatsby,http://www.wikidata.org/entity/Q214371,The Great Gatsby
http://www.wikidata.org/entity/Q1992646,The Great Gatsby,http://www.wikidata.org/entity/Q214371,The Great Gatsby
http://www.wikidata.org/entity/Q2080373,Nastasja,http://www.wikidata.org/entity/Q210784,The Idiot
http://www.wikidata.org/entity/Q2356752,The War of the Worlds: Next Century,http://www.wikidata.org/entity/Q213019,The War of the Worlds
http://www.wikidata.org/entity/Q2472318,The Adventures of Huckleberry Finn,http://www.wikidata.org/entity/Q215410,Adventures of Huckleberry Finn
http://www.wikidata.org/entity/Q2517672,And Then There Were None,http://www.wikidata.org/entity/Q214132,And Then There Were None
http://www.wikidata.org/entity/Q3203972,The Idiot,http://www.wikidata.org/entity/Q210784,The Idiot
http://www.wikidata.org/entity/Q3274701,Mack the Knife,http://www.wikidata.org/entity/Q212495,The Threepenny Opera
http://www.wikidata.org/entity/Q3415551,Ten Little Indians,http://www.wikidata.org/entity/Q214132,And Then There Were None
http://www.wikidata.org/entity/Q4155282,Down House,http://www.wikidata.org/entity/Q210784,The Idiot
http://www.wikidata.org/entity/Q4204793,Hard to Be a God,http://www.wikidata.org/entity/Q211927,Hard to Be a God
http://www.wikidata.org/entity/Q7598540,Idiot,http://www.wikidata.org/entity/Q210784,The Idiot
http://www.wikidata.org/entity/Q7741363,The Idiot,http://www.wikidata.org/entity/Q210784,The Idiot
http://www.wikidata.org/entity/Q126257,"I, Monster",http://www.wikidata.org/entity/Q217352,Strange Case of Dr Jekyll and Mr Hyde
http://www.wikidata.org/entity/Q218172,Zodiac,http://www.wikidata.org/entity/Q218156,Zodiac
http://www.wikidata.org/entity/Q222023,The Chronicles of Narnia: Prince Caspian,http://www.wikidata.org/entity/Q218950,Prince Caspian
http://www.wikidata.org/entity/Q250770,Journey to the Center of the Earth,http://www.wikidata.org/entity/Q219457,A Journey to the Centre of the Earth
http://www.wikidata.org/entity/Q574110,The Head of Janus,http://www.wikidata.org/entity/Q217352,Strange Case of Dr Jekyll and Mr Hyde
http://www.wikidata.org/entity/Q657259,Great Expectations,http://www.wikidata.org/entity/Q219552,Great Expectations
http://www.wikidata.org/entity/Q676039,The Grapes of Wrath,http://www.wikidata.org/entity/Q215983,The Grapes of Wrath
http://www.wikidata.org/entity/Q718917,Dr. Jekyll and Mr. Hyde,http://www.wikidata.org/entity/Q217352,Strange Case of Dr Jekyll and Mr Hyde
http://www.wikidata.org/entity/Q830778,Dr. Jekyll and Mr. Hyde,http://www.wikidata.org/entity/Q217352,Strange Case of Dr Jekyll and Mr Hyde
http://www.wikidata.org/entity/Q842443,Steppenwolf,http://www.wikidata.org/entity/Q217073,Steppenwolf
http://www.wikidata.org/entity/Q1031683,"Candide, or the Optimist of the Twentieth Century",http://www.wikidata.org/entity/Q215894,Candide
http://www.wikidata.org/entity/Q1121579,Abbott and Costello Meet Dr. Jekyll and Mr. Hyde,http://www.wikidata.org/entity/Q217352,Strange Case of Dr Jekyll and Mr Hyde
http://www.wikidata.org/entity/Q1215745,Journey to the Center of the Earth,http://www.wikidata.org/entity/Q219457,A Journey to the Centre of the Earth
http://www.wikidata.org/entity/Q1253932,Dr. Jekyll and Mr. Hyde,http://www.wikidata.org/entity/Q217352,Strange Case of Dr Jekyll and Mr Hyde
http://www.wikidata.org/entity/Q1253937,Dr. Jekyll and Ms. Hyde,http://www.wikidata.org/entity/Q217352,Strange Case of Dr Jekyll and Mr Hyde
http://www.wikidata.org/entity/Q1282209,Great Expectations,http://www.wikidata.org/entity/Q219552,Great Expectations
http://www.wikidata.org/entity/Q1686618,Jekyll and Hyde... Together Again,http://www.wikidata.org/entity/Q217352,Strange Case of Dr Jekyll and Mr Hyde
http://www.wikidata.org/entity/Q1747465,Dr. Jekyll and Sister Hyde,http://www.wikidata.org/entity/Q217352,Strange Case of Dr Jekyll and Mr Hyde
http://www.wikidata.org/entity/Q1817372,The Two Faces of Dr. Jekyll,http://www.wikidata.org/entity/Q217352,Strange Case of Dr Jekyll and Mr Hyde
http://www.wikidata.org/entity/Q2079954,Great Expectations,http://www.wikidata.org/entity/Q219552,Great Expectations
http://www.wikidata.org/entity/Q3033518,Edge of Sanity,http://www.wikidata.org/entity/Q217352,Strange Case of Dr Jekyll and Mr Hyde
http://www.wikidata.org/entity/Q3221752,Journey to the Centre of the Earth,http://www.wikidata.org/entity/Q219457,A Journey to the Centre of the Earth
http://www.wikidata.org/entity/Q3266461,Mud,http://www.wikidata.org/entity/Q215410,Adventures of Huckleberry Finn
http://www.wikidata.org/entity/Q3278801,Huckleberry Finn,http://www.wikidata.org/entity/Q215410,Adventures of Huckleberry Finn
http://www.wikidata.org/entity/Q3776129,Great Expectations,http://www.wikidata.org/entity/Q219552,Great Expectations
http://www.wikidata.org/entity/Q3787401,Huckleberry Finn,http://www.wikidata.org/entity/Q215410,Adventures of Huckleberry Finn
http://www.wikidata.org/entity/Q3860650,Mondo candido,http://www.wikidata.org/entity/Q215894,Candide
http://www.wikidata.org/entity/Q4426635,Hopelessly Lost,http://www.wikidata.org/entity/Q215410,Adventures of Huckleberry Finn
http://www.wikidata.org/entity/Q5287266,The Strange Case of Dr. Jekyll and Miss Osbourne,http://www.wikidata.org/entity/Q217352,Strange Case of Dr Jekyll and Mr Hyde
http://www.wikidata.org/entity/Q5304137,Dr. Heckyl and Mr. Hype,http://www.wikidata.org/entity/Q217352,Strange Case of Dr Jekyll and Mr Hyde
http://www.wikidata.org/entity/Q5351255,El Extraño caso del hombre y la bestia,http://www.wikidata.org/entity/Q217352,Strange Case of Dr Jekyll and Mr Hyde
http://www.wikidata.org/entity/Q5599126,Great Expectations,http://www.wikidata.org/entity/Q219552,Great Expectations
http://www.wikidata.org/entity/Q5599129,Great Expectations,http://www.wikidata.org/entity/Q219552,Great Expectations
http://www.wikidata.org/entity/Q5928051,Huck and Tom,http://www.wikidata.org/entity/Q215410,Adventures of Huckleberry Finn
http://www.wikidata.org/entity/Q5928100,Huckleberry Finn,http://www.wikidata.org/entity/Q215410,Adventures of Huckleberry Finn
http://www.wikidata.org/entity/Q6296477,Journey to the Center of the Earth,http://www.wikidata.org/entity/Q219457,A Journey to the Centre of the Earth
